date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
02:49:48	78068/78068	---M-Z	200	added ('OK')	text/html	date:Sat,%2027%20Jan%202024%2022:49:48%20GMT	https://mado.az/menu/meals	C:/Users/sahin/Desktop/esldibu/EslRestolayihe/mado.az/menu/meals.html	(from )
02:49:48	31967/31967	---MC-	404	error ('Not%20Found')	text/html	date:Sat,%2027%20Jan%202024%2022:49:49%20GMT	https://mado.az/robots.txt		(from )
02:49:53	203024/203024	---M-Z	200	added ('OK')	text/css	date:Sun,%2015%20Mar%202020%2016:40:42%20GMT	https://mado.az/style.css?v=6	C:/Users/sahin/Desktop/esldibu/EslRestolayihe/mado.az/style1bce.css	(from https://mado.az/menu/meals)
02:49:54	86927/86927	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2017%20Jan%202020%2021:03:43%20GMT	https://mado.az/menu/js/jquery-3.3.1.min.js?v=6	C:/Users/sahin/Desktop/esldibu/EslRestolayihe/mado.az/menu/js/jquery-3.3.1.min1bce.js	(from https://mado.az/menu/meals)
02:49:55	10451/10451	---M--	200	added ('OK')	image/png	date:Sun,%2012%20Jan%202020%2015:44:23%20GMT	https://mado.az/favicon/apple-touch-icon.png	C:/Users/sahin/Desktop/esldibu/EslRestolayihe/mado.az/favicon/apple-touch-icon.png	(from https://mado.az/menu/meals)
02:49:57	86927/86927	---M--	200	added ('OK')	text/javascript	date:Tue,%2003%20Mar%202020%2019:15:00%20GMT	http://ajax.googleapis.com/ajax/libs/jquery/3.3.1/jquery.min.js	C:/Users/sahin/Desktop/esldibu/EslRestolayihe/ajax.googleapis.com/ajax/libs/jquery/3.3.1/jquery.min.js	(from https://mado.az/menu/meals)
02:49:57	648237/648237	---MCZ	200	added ('OK')	application/javascript	date:Sun,%2015%20Mar%202020%2014:17:33%20GMT	https://mado.az/js/main.js?v=6	C:/Users/sahin/Desktop/esldibu/EslRestolayihe/mado.az/js/main1bce.js	(from https://mado.az/menu/meals)
02:49:57	1914/1914	---M--	200	added ('OK')	image/png	date:Sun,%2012%20Jan%202020%2015:44:23%20GMT	https://mado.az/favicon/favicon-32x32.png	C:/Users/sahin/Desktop/esldibu/EslRestolayihe/mado.az/favicon/favicon-32x32.png	(from https://mado.az/menu/meals)
02:49:58	1264/1264	---M--	200	added ('OK')	image/png	date:Sun,%2012%20Jan%202020%2015:44:23%20GMT	https://mado.az/favicon/favicon-16x16.png	C:/Users/sahin/Desktop/esldibu/EslRestolayihe/mado.az/favicon/favicon-16x16.png	(from https://mado.az/menu/meals)
02:49:58	77315/77315	---M-Z	200	added ('OK')	text/html	date:Sat,%2027%20Jan%202024%2022:49:59%20GMT	https://mado.az/menu/meals?inpage=30&hl=en	C:/Users/sahin/Desktop/esldibu/EslRestolayihe/mado.az/menu/mealsaae5.html	(from https://mado.az/menu/meals)
02:49:58	80677/80677	---M-Z	200	added ('OK')	text/html	date:Sat,%2027%20Jan%202024%2022:49:59%20GMT	https://mado.az/menu/meals?inpage=30&hl=ru	C:/Users/sahin/Desktop/esldibu/EslRestolayihe/mado.az/menu/meals060f.html	(from https://mado.az/menu/meals)
02:49:59	53060/53060	---M-Z	200	added ('OK')	text/html	date:Sat,%2027%20Jan%202024%2022:50:00%20GMT	https://mado.az/menu/special-menu?hl=az	C:/Users/sahin/Desktop/esldibu/EslRestolayihe/mado.az/menu/special-menuce56.html	(from https://mado.az/menu/meals)
02:49:59	78744/78744	---M-Z	200	added ('OK')	text/html	date:Sat,%2027%20Jan%202024%2022:50:00%20GMT	https://mado.az/menu/yeni?hl=az	C:/Users/sahin/Desktop/esldibu/EslRestolayihe/mado.az/menu/yenice56.html	(from https://mado.az/menu/meals)
02:49:59	78440/78440	---M-Z	200	added ('OK')	text/html	date:Sat,%2027%20Jan%202024%2022:50:00%20GMT	https://mado.az/menu/meals?hl=az	C:/Users/sahin/Desktop/esldibu/EslRestolayihe/mado.az/menu/mealsce56.html	(from https://mado.az/menu/meals)
02:49:59	78388/78388	---M-Z	200	added ('OK')	text/html	date:Sat,%2027%20Jan%202024%2022:50:00%20GMT	https://mado.az/menu/sweets?hl=az	C:/Users/sahin/Desktop/esldibu/EslRestolayihe/mado.az/menu/sweetsce56.html	(from https://mado.az/menu/meals)
02:50:00	60900/60900	---M-Z	200	added ('OK')	text/html	date:Sat,%2027%20Jan%202024%2022:50:01%20GMT	https://mado.az/menu/ice-cream?hl=az	C:/Users/sahin/Desktop/esldibu/EslRestolayihe/mado.az/menu/ice-creamce56.html	(from https://mado.az/menu/meals)
02:50:00	67583/67583	---M-Z	200	added ('OK')	text/html	date:Sat,%2027%20Jan%202024%2022:50:01%20GMT	https://mado.az/menu/bakery?hl=az	C:/Users/sahin/Desktop/esldibu/EslRestolayihe/mado.az/menu/bakeryce56.html	(from https://mado.az/menu/meals)
02:50:00	56737/56737	---M-Z	200	added ('OK')	text/html	date:Sat,%2027%20Jan%202024%2022:50:01%20GMT	https://mado.az/menu/biznes-lanch?hl=az	C:/Users/sahin/Desktop/esldibu/EslRestolayihe/mado.az/menu/biznes-lanchce56.html	(from https://mado.az/menu/meals)
02:50:01	78231/78231	---M-Z	200	added ('OK')	text/html	date:Sat,%2027%20Jan%202024%2022:50:01%20GMT	https://mado.az/menu/drinks?hl=az	C:/Users/sahin/Desktop/esldibu/EslRestolayihe/mado.az/menu/drinksce56.html	(from https://mado.az/menu/meals)
02:50:01	40814/40814	---M-Z	200	added ('OK')	text/html	date:Sat,%2027%20Jan%202024%2022:50:02%20GMT	https://mado.az/menu/mangal-menu?hl=az	C:/Users/sahin/Desktop/esldibu/EslRestolayihe/mado.az/menu/mangal-menuce56.html	(from https://mado.az/menu/meals)
02:50:10	38941/38941	---M-Z	200	added ('OK')	text/html	date:Sat,%2027%20Jan%202024%2022:50:02%20GMT	https://mado.az/menu/meals/Mado-Klassik-Seher-Yemeyi-5	C:/Users/sahin/Desktop/esldibu/EslRestolayihe/mado.az/menu/meals/Mado-Klassik-Seher-Yemeyi-5.html	(from https://mado.az/menu/meals)
02:50:11	35146/35146	---M--	200	added ('OK')	image/jpeg	etag:%22ebc3025b76d9189b32303eeb1cbeb9d7%22	https://mado.az/pics/259/259/product/5/mado-kalssik-seher-yemeyi_1574007804.jpg	C:/Users/sahin/Desktop/esldibu/EslRestolayihe/mado.az/pics/259/259/product/5/mado-kalssik-seher-yemeyi_1574007804.jpg	(from https://mado.az/menu/meals)
02:50:19	38684/38684	---M-Z	200	added ('OK')	text/html	date:Sat,%2027%20Jan%202024%2022:50:12%20GMT	https://mado.az/menu/meals/Isti-Seher-Yemeyi-7	C:/Users/sahin/Desktop/esldibu/EslRestolayihe/mado.az/menu/meals/Isti-Seher-Yemeyi-7.html	(from https://mado.az/menu/meals)
02:50:19	36561/36561	---M--	200	added ('OK')	image/jpeg	etag:%22af29051601e2d991b541d8368c9b054c%22	https://mado.az/pics/259/259/product/7/isti-shr-yemyi_1574007167.jpg	C:/Users/sahin/Desktop/esldibu/EslRestolayihe/mado.az/pics/259/259/product/7/isti-shr-yemyi_1574007167.jpg	(from https://mado.az/menu/meals)
02:50:28	38777/38777	---M-Z	200	added ('OK')	text/html	date:Sat,%2027%20Jan%202024%2022:50:21%20GMT	https://mado.az/menu/meals/Ingilis-Seher-Yemeyi-8	C:/Users/sahin/Desktop/esldibu/EslRestolayihe/mado.az/menu/meals/Ingilis-Seher-Yemeyi-8.html	(from https://mado.az/menu/meals)
02:50:28	34861/34861	---M--	200	added ('OK')	image/jpeg	etag:%2251441d10c2612ce6761f32fdf7ec0f66%22	https://mado.az/pics/259/259/product/8/ingilis-seher-yemeyi_1574066204.jpg	C:/Users/sahin/Desktop/esldibu/EslRestolayihe/mado.az/pics/259/259/product/8/ingilis-seher-yemeyi_1574066204.jpg	(from https://mado.az/menu/meals)
02:50:35	38904/38904	---M-Z	200	added ('OK')	text/html	date:Sat,%2027%20Jan%202024%2022:50:29%20GMT	https://mado.az/menu/meals/Suretli-Seher-Yemeyi-9	C:/Users/sahin/Desktop/esldibu/EslRestolayihe/mado.az/menu/meals/Suretli-Seher-Yemeyi-9.html	(from https://mado.az/menu/meals)
02:50:36	36693/36693	---M--	200	added ('OK')	image/jpeg	etag:%22e36dd6e5273eb00e933be61b6c638b42%22	https://mado.az/pics/259/259/product/9/srtli_shr_yemyi_1663140482.jpg	C:/Users/sahin/Desktop/esldibu/EslRestolayihe/mado.az/pics/259/259/product/9/srtli_shr_yemyi_1663140482.jpg	(from https://mado.az/menu/meals)
02:50:43	41543/41543	---M-Z	200	added ('OK')	text/html	date:Sat,%2027%20Jan%202024%2022:50:37%20GMT	https://mado.az/menu/meals/Enenevi-Kend-Seher-Yemeyi-Sucuqlu-Yumurta-ile-12	C:/Users/sahin/Desktop/esldibu/EslRestolayihe/mado.az/menu/meals/Enenevi-Kend-Seher-Yemeyi-Sucuqlu-Yumurta-ile-12.html	(from https://mado.az/menu/meals)
02:50:44	32765/32765	---M--	200	added ('OK')	image/jpeg	etag:%229daba622f937c820aa830fb9e3b50b98%22	https://mado.az/pics/259/259/product/12/enenevi-kend-seher-yemeyi-1_1574066460.jpg	C:/Users/sahin/Desktop/esldibu/EslRestolayihe/mado.az/pics/259/259/product/12/enenevi-kend-seher-yemeyi-1_1574066460.jpg	(from https://mado.az/menu/meals)
02:50:51	40313/40313	---M-Z	200	added ('OK')	text/html	date:Sat,%2027%20Jan%202024%2022:50:45%20GMT	https://mado.az/menu/meals/Enenevi-Kend-Seher-Yemeyi-Menemen-ile-13	C:/Users/sahin/Desktop/esldibu/EslRestolayihe/mado.az/menu/meals/Enenevi-Kend-Seher-Yemeyi-Menemen-ile-13.html	(from https://mado.az/menu/meals)
02:50:51	34360/34360	---M--	200	added ('OK')	image/jpeg	etag:%223ed1ad04cc6f35115823b84cb777479c%22	https://mado.az/pics/259/259/product/13/enenevi-kend-seher-yemeyi-3_1574066481.jpg	C:/Users/sahin/Desktop/esldibu/EslRestolayihe/mado.az/pics/259/259/product/13/enenevi-kend-seher-yemeyi-3_1574066481.jpg	(from https://mado.az/menu/meals)
02:50:58	38868/38868	---M-Z	200	added ('OK')	text/html	date:Sat,%2027%20Jan%202024%2022:50:52%20GMT	https://mado.az/menu/meals/Milli-Seher-Yemeyi-15	C:/Users/sahin/Desktop/esldibu/EslRestolayihe/mado.az/menu/meals/Milli-Seher-Yemeyi-15.html	(from https://mado.az/menu/meals)
02:50:58	38545/38545	---M--	200	added ('OK')	image/jpeg	etag:%22798bb594dc141ea439d2296f8594c29b%22	https://mado.az/pics/259/259/product/15/milli-seher-yemeyi_1574007994.jpg	C:/Users/sahin/Desktop/esldibu/EslRestolayihe/mado.az/pics/259/259/product/15/milli-seher-yemeyi_1574007994.jpg	(from https://mado.az/menu/meals)
02:51:06	38271/38271	---M-Z	200	added ('OK')	text/html	date:Sat,%2027%20Jan%202024%2022:51:00%20GMT	https://mado.az/menu/meals/Ag-pendir-16	C:/Users/sahin/Desktop/esldibu/EslRestolayihe/mado.az/menu/meals/Ag-pendir-16.html	(from https://mado.az/menu/meals)
02:51:06	13734/13734	---M--	200	added ('OK')	image/jpeg	etag:%22fa7fd07e0bfbf80ff5376911372122eb%22	https://mado.az/pics/259/259/product/16/a_pendir_1577029294.jpg	C:/Users/sahin/Desktop/esldibu/EslRestolayihe/mado.az/pics/259/259/product/16/a_pendir_1577029294.jpg	(from https://mado.az/menu/meals)
02:51:13	38303/38303	---M-Z	200	added ('OK')	text/html	date:Sat,%2027%20Jan%202024%2022:51:08%20GMT	https://mado.az/menu/meals/Siqara-boreyi-47	C:/Users/sahin/Desktop/esldibu/EslRestolayihe/mado.az/menu/meals/Siqara-boreyi-47.html	(from https://mado.az/menu/meals)
02:51:14	17590/17590	---M--	200	added ('OK')	image/jpeg	etag:%2288b65d0b236da99f452eecc944410b6d%22	https://mado.az/pics/259/259/product/47/siqara_breyi_1577029363.jpg	C:/Users/sahin/Desktop/esldibu/EslRestolayihe/mado.az/pics/259/259/product/47/siqara_breyi_1577029363.jpg	(from https://mado.az/menu/meals)
02:51:21	38384/38384	---M-Z	200	added ('OK')	text/html	date:Sat,%2027%20Jan%202024%2022:51:15%20GMT	https://mado.az/menu/meals/Steyk-Salat-48	C:/Users/sahin/Desktop/esldibu/EslRestolayihe/mado.az/menu/meals/Steyk-Salat-48.html	(from https://mado.az/menu/meals)
02:51:21	32893/32893	---M--	200	added ('OK')	image/jpeg	etag:%22670ffb6f25e9d41755247796e675cad9%22	https://mado.az/pics/259/259/product/48/Steyk_salat_1672408405.jpg	C:/Users/sahin/Desktop/esldibu/EslRestolayihe/mado.az/pics/259/259/product/48/Steyk_salat_1672408405.jpg	(from https://mado.az/menu/meals)
02:51:29	38963/38963	---M-Z	200	added ('OK')	text/html	date:Sat,%2027%20Jan%202024%2022:51:23%20GMT	https://mado.az/menu/meals/Qizardilmish-hellim-pendiri-49	C:/Users/sahin/Desktop/esldibu/EslRestolayihe/mado.az/menu/meals/Qizardilmish-hellim-pendiri-49.html	(from https://mado.az/menu/meals)
02:51:30	21349/21349	---M--	200	added ('OK')	image/jpeg	etag:%226a890b8cd67709034195b8fc1cb95671%22	https://mado.az/pics/259/259/product/49/qzardlm_helim_pendiri_1577029398.jpg	C:/Users/sahin/Desktop/esldibu/EslRestolayihe/mado.az/pics/259/259/product/49/qzardlm_helim_pendiri_1577029398.jpg	(from https://mado.az/menu/meals)
02:51:37	38559/38559	---M-Z	200	added ('OK')	text/html	date:Sat,%2027%20Jan%202024%2022:51:31%20GMT	https://mado.az/menu/meals/Kashar-Pendirli-50	C:/Users/sahin/Desktop/esldibu/EslRestolayihe/mado.az/menu/meals/Kashar-Pendirli-50.html	(from https://mado.az/menu/meals)
02:51:37	28202/28202	---M--	200	added ('OK')	image/jpeg	etag:%2289de3d558e81e2cf9d7b3457d6a6a20b%22	https://mado.az/pics/259/259/product/50/Kaar-Pendirli-Omlet-2_1580661890.jpg	C:/Users/sahin/Desktop/esldibu/EslRestolayihe/mado.az/pics/259/259/product/50/Kaar-Pendirli-Omlet-2_1580661890.jpg	(from https://mado.az/menu/meals)
02:51:44	38632/38632	---M-Z	200	added ('OK')	text/html	date:Sat,%2027%20Jan%202024%2022:51:39%20GMT	https://mado.az/menu/meals/Tavada-Sucuqlu-Yumurta-51	C:/Users/sahin/Desktop/esldibu/EslRestolayihe/mado.az/menu/meals/Tavada-Sucuqlu-Yumurta-51.html	(from https://mado.az/menu/meals)
02:51:44	30402/30402	---M--	200	added ('OK')	image/jpeg	etag:%22e43a881b676932db18abe389091612a8%22	https://mado.az/pics/259/259/product/51/dordlu-seher-yemeyi-2_1577029757.jpg	C:/Users/sahin/Desktop/esldibu/EslRestolayihe/mado.az/pics/259/259/product/51/dordlu-seher-yemeyi-2_1577029757.jpg	(from https://mado.az/menu/meals)
02:51:51	38687/38687	---M-Z	200	added ('OK')	text/html	date:Sat,%2027%20Jan%202024%2022:51:46%20GMT	https://mado.az/menu/meals/Kashar-Pendirli-Menemen-53	C:/Users/sahin/Desktop/esldibu/EslRestolayihe/mado.az/menu/meals/Kashar-Pendirli-Menemen-53.html	(from https://mado.az/menu/meals)
02:51:52	33431/33431	---M--	200	added ('OK')	image/jpeg	etag:%2231aacb5ffae99a0a90b8d2f26d46b1f6%22	https://mado.az/pics/259/259/product/53/menemen_Kaar_Pendirli_1577036932.jpg	C:/Users/sahin/Desktop/esldibu/EslRestolayihe/mado.az/pics/259/259/product/53/menemen_Kaar_Pendirli_1577036932.jpg	(from https://mado.az/menu/meals)
02:51:59	38515/38515	---M-Z	200	added ('OK')	text/html	date:Sat,%2027%20Jan%202024%2022:51:53%20GMT	https://mado.az/menu/meals/Pomidor-xiyar-salati-54	C:/Users/sahin/Desktop/esldibu/EslRestolayihe/mado.az/menu/meals/Pomidor-xiyar-salati-54.html	(from https://mado.az/menu/meals)
02:52:00	28565/28565	---M--	200	added ('OK')	image/jpeg	etag:%2289a83b6d73bf587e22258683a5517c9b%22	https://mado.az/pics/259/259/product/54/pomidor-xiyar_salat_1577030009.jpg	C:/Users/sahin/Desktop/esldibu/EslRestolayihe/mado.az/pics/259/259/product/54/pomidor-xiyar_salat_1577030009.jpg	(from https://mado.az/menu/meals)
02:52:07	38307/38307	---M-Z	200	added ('OK')	text/html	date:Sat,%2027%20Jan%202024%2022:52:01%20GMT	https://mado.az/menu/meals/Sucuqlu-Menemen-57	C:/Users/sahin/Desktop/esldibu/EslRestolayihe/mado.az/menu/meals/Sucuqlu-Menemen-57.html	(from https://mado.az/menu/meals)
02:52:08	42423/42423	---M--	200	added ('OK')	image/jpeg	etag:%22b5a607700a047849bee16ce604383f90%22	https://mado.az/pics/259/259/product/57/menemen_sucuklu_1577036983.jpg	C:/Users/sahin/Desktop/esldibu/EslRestolayihe/mado.az/pics/259/259/product/57/menemen_sucuklu_1577036983.jpg	(from https://mado.az/menu/meals)
02:52:15	38632/38632	---M-Z	200	added ('OK')	text/html	date:Sat,%2027%20Jan%202024%2022:52:09%20GMT	https://mado.az/menu/meals/Pomidor-Yumurta-59	C:/Users/sahin/Desktop/esldibu/EslRestolayihe/mado.az/menu/meals/Pomidor-Yumurta-59.html	(from https://mado.az/menu/meals)
02:52:15	37348/37348	---M--	200	added ('OK')	image/jpeg	etag:%22464427bdefd6df78f305bc5edfa5d066%22	https://mado.az/pics/259/259/product/59/pomidor-yumurta_1577030806.jpg	C:/Users/sahin/Desktop/esldibu/EslRestolayihe/mado.az/pics/259/259/product/59/pomidor-yumurta_1577030806.jpg	(from https://mado.az/menu/meals)
02:52:21	38599/38599	---M-Z	200	added ('OK')	text/html	date:Sat,%2027%20Jan%202024%2022:52:16%20GMT	https://mado.az/menu/meals/Ag-Pendirli-Omlet-60	C:/Users/sahin/Desktop/esldibu/EslRestolayihe/mado.az/menu/meals/Ag-Pendirli-Omlet-60.html	(from https://mado.az/menu/meals)
02:52:22	27866/27866	---M--	200	added ('OK')	image/jpeg	etag:%22da78439d04c06836b60a4c06711bd45c%22	https://mado.az/pics/259/259/product/60/A_Pendirli_Omlet_1577036760.jpg	C:/Users/sahin/Desktop/esldibu/EslRestolayihe/mado.az/pics/259/259/product/60/A_Pendirli_Omlet_1577036760.jpg	(from https://mado.az/menu/meals)
02:52:29	38481/38481	---M-Z	200	added ('OK')	text/html	date:Sat,%2027%20Jan%202024%2022:52:23%20GMT	https://mado.az/menu/meals/Tavada-Yumurta-61	C:/Users/sahin/Desktop/esldibu/EslRestolayihe/mado.az/menu/meals/Tavada-Yumurta-61.html	(from https://mado.az/menu/meals)
02:52:29	26869/26869	---M--	200	added ('OK')	image/jpeg	etag:%224129f9caef1f28af42cd55cb43a79010%22	https://mado.az/pics/259/259/product/61/tavada-yumurta_1577037310.jpg	C:/Users/sahin/Desktop/esldibu/EslRestolayihe/mado.az/pics/259/259/product/61/tavada-yumurta_1577037310.jpg	(from https://mado.az/menu/meals)
02:52:36	38543/38543	---M-Z	200	added ('OK')	text/html	date:Sat,%2027%20Jan%202024%2022:52:30%20GMT	https://mado.az/menu/meals/Horgu-pendiri-62	C:/Users/sahin/Desktop/esldibu/EslRestolayihe/mado.az/menu/meals/Horgu-pendiri-62.html	(from https://mado.az/menu/meals)
02:52:36	11112/11112	---M--	200	added ('OK')	image/jpeg	etag:%221a90b3be70a7e1d2071b47046655e126%22	https://mado.az/pics/259/259/product/62/hrg_pendiri_1577031206.jpg	C:/Users/sahin/Desktop/esldibu/EslRestolayihe/mado.az/pics/259/259/product/62/hrg_pendiri_1577031206.jpg	(from https://mado.az/menu/meals)
02:52:43	38570/38570	---M-Z	200	added ('OK')	text/html	date:Sat,%2027%20Jan%202024%2022:52:37%20GMT	https://mado.az/menu/meals/Qarishiq-Omlet-63	C:/Users/sahin/Desktop/esldibu/EslRestolayihe/mado.az/menu/meals/Qarishiq-Omlet-63.html	(from https://mado.az/menu/meals)
02:52:43	28791/28791	---M--	200	added ('OK')	image/jpeg	etag:%224e212f2d7323485d7b3ca6928370c255%22	https://mado.az/pics/259/259/product/63/Qarq_omlet_1577036884.jpg	C:/Users/sahin/Desktop/esldibu/EslRestolayihe/mado.az/pics/259/259/product/63/Qarq_omlet_1577036884.jpg	(from https://mado.az/menu/meals)
02:52:50	39141/39141	---M-Z	200	added ('OK')	text/html	date:Sat,%2027%20Jan%202024%2022:52:44%20GMT	https://mado.az/menu/meals/Kashar-pendiri-65	C:/Users/sahin/Desktop/esldibu/EslRestolayihe/mado.az/menu/meals/Kashar-pendiri-65.html	(from https://mado.az/menu/meals)
02:52:51	17668/17668	---M--	200	added ('OK')	image/jpeg	etag:%22567b7647e4d4decebfae0a4be3bf5718%22	https://mado.az/pics/259/259/product/65/Kaa_pendiri_1577031330.jpg	C:/Users/sahin/Desktop/esldibu/EslRestolayihe/mado.az/pics/259/259/product/65/Kaa_pendiri_1577031330.jpg	(from https://mado.az/menu/meals)
02:52:57	38336/38336	---M-Z	200	added ('OK')	text/html	date:Sat,%2027%20Jan%202024%2022:52:52%20GMT	https://mado.az/menu/meals/Keci-pendiri-66	C:/Users/sahin/Desktop/esldibu/EslRestolayihe/mado.az/menu/meals/Keci-pendiri-66.html	(from https://mado.az/menu/meals)
02:52:57	18587/18587	---M--	200	added ('OK')	image/jpeg	etag:%22d43f3751176975d6c4314a3f20fe5c10%22	https://mado.az/pics/259/259/product/66/kei_pendiri_1577031375.jpg	C:/Users/sahin/Desktop/esldibu/EslRestolayihe/mado.az/pics/259/259/product/66/kei_pendiri_1577031375.jpg	(from https://mado.az/menu/meals)
02:53:05	38348/38348	---M-Z	200	added ('OK')	text/html	date:Sat,%2027%20Jan%202024%2022:52:59%20GMT	https://mado.az/menu/meals/Qara-zeytun-67	C:/Users/sahin/Desktop/esldibu/EslRestolayihe/mado.az/menu/meals/Qara-zeytun-67.html	(from https://mado.az/menu/meals)
02:53:06	21805/21805	---M--	200	added ('OK')	image/jpeg	etag:%22725422f2ef06417e3535fe3ea7421a03%22	https://mado.az/pics/259/259/product/67/qara_yal_zeytun_1577031406.jpg	C:/Users/sahin/Desktop/esldibu/EslRestolayihe/mado.az/pics/259/259/product/67/qara_yal_zeytun_1577031406.jpg	(from https://mado.az/menu/meals)
02:53:14	38348/38348	---M-Z	200	added ('OK')	text/html	date:Sat,%2027%20Jan%202024%2022:53:07%20GMT	https://mado.az/menu/meals/yashil-zeytun-68	C:/Users/sahin/Desktop/esldibu/EslRestolayihe/mado.az/menu/meals/yashil-zeytun-68.html	(from https://mado.az/menu/meals)
02:53:14	21805/21805	---M--	200	added ('OK')	image/jpeg	etag:%22725422f2ef06417e3535fe3ea7421a03%22	https://mado.az/pics/259/259/product/68/qara_yal_zeytun_1577031463.jpg	C:/Users/sahin/Desktop/esldibu/EslRestolayihe/mado.az/pics/259/259/product/68/qara_yal_zeytun_1577031463.jpg	(from https://mado.az/menu/meals)
02:53:21	38195/38195	---M-Z	200	added ('OK')	text/html	date:Sat,%2027%20Jan%202024%2022:53:16%20GMT	https://mado.az/menu/meals/Menemen-69	C:/Users/sahin/Desktop/esldibu/EslRestolayihe/mado.az/menu/meals/Menemen-69.html	(from https://mado.az/menu/meals)
02:53:21	40219/40219	---M--	200	added ('OK')	image/jpeg	etag:%2260d5ddd3df9a44bb2c15fc429f39a2c8%22	https://mado.az/pics/259/259/product/69/menemen2_1577037065.jpg	C:/Users/sahin/Desktop/esldibu/EslRestolayihe/mado.az/pics/259/259/product/69/menemen2_1577037065.jpg	(from https://mado.az/menu/meals)
02:53:27	38377/38377	---M-Z	200	added ('OK')	text/html	date:Sat,%2027%20Jan%202024%2022:53:22%20GMT	https://mado.az/menu/meals/Kere-yagi-72	C:/Users/sahin/Desktop/esldibu/EslRestolayihe/mado.az/menu/meals/Kere-yagi-72.html	(from https://mado.az/menu/meals)
02:53:28	18036/18036	---M--	200	added ('OK')	image/jpeg	etag:%22abb166b86b822a80059e4a9c379e2f7f%22	https://mado.az/pics/259/259/product/72/kr_ya_1577031647.jpg	C:/Users/sahin/Desktop/esldibu/EslRestolayihe/mado.az/pics/259/259/product/72/kr_ya_1577031647.jpg	(from https://mado.az/menu/meals)
02:53:35	38136/38136	---M-Z	200	added ('OK')	text/html	date:Sat,%2027%20Jan%202024%2022:53:29%20GMT	https://mado.az/menu/meals/Qaymaq-73	C:/Users/sahin/Desktop/esldibu/EslRestolayihe/mado.az/menu/meals/Qaymaq-73.html	(from https://mado.az/menu/meals)
02:53:36	17463/17463	---M--	200	added ('OK')	image/jpeg	etag:%227ae910b9f65ba88a0c5cdd58381c5cb1%22	https://mado.az/pics/259/259/product/73/qaymaq_1577029284.jpg	C:/Users/sahin/Desktop/esldibu/EslRestolayihe/mado.az/pics/259/259/product/73/qaymaq_1577029284.jpg	(from https://mado.az/menu/meals)
02:53:42	38071/38071	---M-Z	200	added ('OK')	text/html	date:Sat,%2027%20Jan%202024%2022:53:37%20GMT	https://mado.az/menu/meals/Bal-74	C:/Users/sahin/Desktop/esldibu/EslRestolayihe/mado.az/menu/meals/Bal-74.html	(from https://mado.az/menu/meals)
02:53:43	16837/16837	---M--	200	added ('OK')	image/jpeg	etag:%223c0c11b165fc4db3b59104f8a756e3d2%22	https://mado.az/pics/259/259/product/74/bal_1577031678.jpg	C:/Users/sahin/Desktop/esldibu/EslRestolayihe/mado.az/pics/259/259/product/74/bal_1577031678.jpg	(from https://mado.az/menu/meals)
02:53:50	38515/38515	---M-Z	200	added ('OK')	text/html	date:Sat,%2027%20Jan%202024%2022:53:44%20GMT	https://mado.az/menu/meals/Toyuq-Salati-77	C:/Users/sahin/Desktop/esldibu/EslRestolayihe/mado.az/menu/meals/Toyuq-Salati-77.html	(from https://mado.az/menu/meals)
02:53:51	34732/34732	---M--	200	added ('OK')	image/jpeg	etag:%22b6aa3bdb4ab347989e1bed54c9462c6e%22	https://mado.az/pics/259/259/product/77/Toyuq_salat_1672408375.jpg	C:/Users/sahin/Desktop/esldibu/EslRestolayihe/mado.az/pics/259/259/product/77/Toyuq_salat_1672408375.jpg	(from https://mado.az/menu/meals)
02:53:51	78158/78158	---M-Z	200	added ('OK')	text/html	date:Sat,%2027%20Jan%202024%2022:53:52%20GMT	https://mado.az/menu/meals?inpage=30&page=2	C:/Users/sahin/Desktop/esldibu/EslRestolayihe/mado.az/menu/meals9e2b.html	(from https://mado.az/menu/meals)
02:53:51	79546/79546	---M-Z	200	added ('OK')	text/html	date:Sat,%2027%20Jan%202024%2022:53:52%20GMT	https://mado.az/menu/meals/breakfast?hl=az	C:/Users/sahin/Desktop/esldibu/EslRestolayihe/mado.az/menu/meals/breakfastce56.html	(from https://mado.az/menu/meals)
02:53:52	55954/55954	---M-Z	200	added ('OK')	text/html	date:Sat,%2027%20Jan%202024%2022:53:52%20GMT	https://mado.az/menu/meals/soups?hl=az	C:/Users/sahin/Desktop/esldibu/EslRestolayihe/mado.az/menu/meals/soupsce56.html	(from https://mado.az/menu/meals)
02:53:52	64044/64044	---M-Z	200	added ('OK')	text/html	date:Sat,%2027%20Jan%202024%2022:53:53%20GMT	https://mado.az/menu/meals/salads?hl=az	C:/Users/sahin/Desktop/esldibu/EslRestolayihe/mado.az/menu/meals/saladsce56.html	(from https://mado.az/menu/meals)
02:53:52	62193/62193	---M-Z	200	added ('OK')	text/html	date:Sat,%2027%20Jan%202024%2022:53:53%20GMT	https://mado.az/menu/meals/sancks?hl=az	C:/Users/sahin/Desktop/esldibu/EslRestolayihe/mado.az/menu/meals/sancksce56.html	(from https://mado.az/menu/meals)
